# External probe log
# Columns: step | assert_at | src_idx | src_name | result | notes
# src_idx: 0=stack 1=mem 2=gc 3=rng 4=base

1 | 2 | 0 | stack | fail | Test 2/4 failed (8,12,128)
cnt=5 case=(8,20,128) src=stack built=True
cnt=6 case=(8,20,256) src=stack built=True
cnt=7 case=(9,8,128) src=stack built=True
cnt=8 case=(9,8,256) src=stack built=True
cnt=9 case=(9,16,128) src=stack built=True
cnt=10 case=(9,16,256) src=stack built=True
cnt=11 case=(9,20,128) src=stack built=True
cnt=12 case=(9,20,256) src=stack built=True
cnt=13 case=(10,8,128) src=stack built=True
cnt=14 case=(10,8,256) src=stack built=True
cnt=15 case=(10,16,128) src=stack built=True
cnt=16 case=(10,16,256) src=stack built=True
cnt=17 case=(10,20,128) src=stack built=True
cnt=18 case=(10,20,256) src=stack built=True
cnt=19 case=(8,8,128) src=stack built=True
cnt=20 case=(8,8,256) src=stack built=True
cnt=21 case=(8,16,128) src=stack built=True
cnt=22 case=(8,16,256) src=stack built=True
cnt=23 case=(8,20,128) src=stack built=True
cnt=24 case=(8,20,256) src=stack built=True
cnt=25 case=(9,8,128) src=stack built=True
cnt=26 case=(9,8,256) src=stack built=True
cnt=27 case=(9,16,128) src=stack built=True
cnt=28 case=(9,16,256) src=stack built=True
cnt=29 case=(9,20,128) src=stack built=True
cnt=30 case=(9,20,256) src=stack built=True
cnt=31 case=(10,8,128) src=stack built=True
cnt=32 case=(10,8,256) src=stack built=True
cnt=33 case=(10,16,128) src=stack built=True
cnt=34 case=(10,16,256) src=stack built=True
cnt=35 case=(10,20,128) src=stack built=True
cnt=36 case=(10,20,256) src=stack built=True
cnt=37 case=(8,8,128) src=stack built=True
cnt=38 case=(8,8,256) src=stack built=True
cnt=39 case=(8,16,128) src=stack built=True
cnt=40 case=(8,16,256) src=stack built=True
cnt=41 case=(8,20,128) src=stack built=True
cnt=42 case=(8,20,256) src=stack built=True
cnt=43 case=(9,8,128) src=stack built=True
cnt=44 case=(9,8,256) src=stack built=True
cnt=45 case=(9,16,128) src=stack built=True
cnt=46 case=(9,16,256) src=stack built=True
cnt=47 case=(9,20,128) src=stack built=True
cnt=48 case=(9,20,256) src=stack built=True
cnt=49 case=(10,8,128) src=stack built=True
cnt=50 case=(10,8,256) src=stack built=True
cnt=51 case=(10,16,128) src=stack built=True
cnt=52 case=(10,16,256) src=stack built=True
cnt=53 case=(10,20,128) src=stack built=True
cnt=54 case=(10,20,256) src=stack built=True
cnt=55 case=(8,8,128) src=stack built=True
cnt=56 case=(8,8,256) src=stack built=True
cnt=57 case=(8,16,128) src=stack built=True
cnt=58 case=(8,16,256) src=stack built=True
cnt=59 case=(8,20,128) src=stack built=True
cnt=60 case=(8,20,256) src=stack built=True
cnt=61 case=(9,8,128) src=stack built=True
cnt=62 case=(9,8,256) src=stack built=True
cnt=63 case=(9,16,128) src=stack built=True
cnt=64 case=(9,16,256) src=stack built=True
cnt=65 case=(9,20,128) src=stack built=True
cnt=66 case=(9,20,256) src=stack built=True
cnt=67 case=(10,8,128) src=stack built=True
cnt=68 case=(10,8,256) src=stack built=True
cnt=69 case=(10,16,128) src=stack built=True
cnt=70 case=(10,16,256) src=stack built=True
cnt=71 case=(10,20,128) src=stack built=True
cnt=72 case=(10,20,256) src=stack built=True
cnt=73 case=(8,8,128) src=stack built=True
cnt=74 case=(8,8,256) src=stack built=True
cnt=75 case=(8,16,128) src=stack built=True
cnt=76 case=(8,16,256) src=stack built=True
cnt=77 case=(8,20,128) src=stack built=True
cnt=78 case=(8,20,256) src=stack built=True
cnt=79 case=(9,8,128) src=stack built=True
cnt=80 case=(9,8,256) src=stack built=True
cnt=81 case=(9,16,128) src=stack built=True
cnt=82 case=(9,16,256) src=stack built=True
cnt=83 case=(9,20,128) src=stack built=True
cnt=84 case=(9,20,256) src=stack built=True
cnt=85 case=(10,8,128) src=stack built=True
cnt=86 case=(10,8,256) src=stack built=True
cnt=87 case=(10,16,128) src=stack built=True
cnt=88 case=(10,16,256) src=stack built=True
cnt=89 case=(10,20,128) src=stack built=True
cnt=90 case=(10,20,256) src=stack built=True
cnt=91 case=(8,8,128) src=stack built=True
cnt=92 case=(8,8,256) src=stack built=True
cnt=93 case=(8,16,128) src=stack built=True
cnt=94 case=(8,16,256) src=stack built=True
cnt=95 case=(8,20,128) src=stack built=True
cnt=96 case=(8,20,256) src=stack built=True
cnt=97 case=(9,8,128) src=stack built=True
cnt=98 case=(9,8,256) src=stack built=True
cnt=99 case=(9,16,128) src=stack built=True
cnt=100 case=(9,16,256) src=stack built=True
cnt=101 case=(9,20,128) src=stack built=True
cnt=102 case=(9,20,256) src=stack built=True
cnt=103 case=(10,8,128) src=stack built=True
cnt=104 case=(10,8,256) src=stack built=True
cnt=105 case=(10,16,128) src=stack built=True
cnt=106 case=(10,16,256) src=stack built=True
cnt=107 case=(10,20,128) src=stack built=True
cnt=108 case=(10,20,256) src=stack built=True
cnt=109 case=(8,8,128) src=stack built=True
cnt=110 case=(8,8,256) src=stack built=True
cnt=111 case=(8,16,128) src=stack built=True
cnt=112 case=(8,16,256) src=stack built=True
cnt=113 case=(8,20,128) src=stack built=True
cnt=114 case=(8,20,256) src=stack built=True
cnt=115 case=(9,8,128) src=stack built=True
cnt=116 case=(9,8,256) src=stack built=True
cnt=117 case=(9,16,128) src=stack built=True
cnt=118 case=(9,16,256) src=stack built=True
cnt=119 case=(9,20,128) src=stack built=True
cnt=120 case=(9,20,256) src=stack built=True
cnt=121 case=(10,8,128) src=stack built=True
cnt=122 case=(10,8,256) src=stack built=True
cnt=123 case=(10,16,128) src=stack built=True
cnt=124 case=(10,16,256) src=stack built=True
cnt=125 case=(10,20,128) src=stack built=True
cnt=126 case=(10,20,256) src=stack built=True
cnt=127 case=(8,8,128) src=stack built=True
cnt=128 case=(8,8,256) src=stack built=True
cnt=129 case=(8,16,128) src=stack built=True
cnt=130 case=(8,16,256) src=stack built=True
cnt=131 case=(8,20,128) src=stack built=True
cnt=132 case=(8,20,256) src=stack built=True
cnt=133 case=(9,8,128) src=stack built=True
cnt=134 case=(9,8,256) src=stack built=True
cnt=135 case=(9,16,128) src=stack built=True
cnt=136 case=(9,16,256) src=stack built=True
cnt=137 case=(9,20,128) src=stack built=True
cnt=138 case=(9,20,256) src=stack built=True
cnt=139 case=(10,8,128) src=stack built=True
cnt=140 case=(10,8,256) src=stack built=True
cnt=141 case=(10,16,128) src=stack built=True
cnt=142 case=(10,16,256) src=stack built=True
cnt=143 case=(10,20,128) src=stack built=True
cnt=144 case=(10,20,256) src=stack built=True
cnt=145 case=(10,16,256) src=stack built=True
cnt=146 case=(10,16,256) src=stack built=True
cnt=147 case=(10,16,256) src=stack built=True
cnt=148 case=(10,16,256) src=stack built=True
cnt=149 case=(10,16,256) src=stack built=True
cnt=150 case=(10,16,256) src=stack built=True
cnt=151 case=(10,16,256) src=stack built=True
cnt=152 case=(10,16,256) src=stack built=True
cnt=153 case=(10,16,256) src=stack built=True
cnt=154 case=(10,16,256) src=stack built=True
cnt=155 case=(10,16,256) src=stack built=True
cnt=156 case=(10,16,256) src=stack built=True
cnt=157 case=(10,16,256) src=stack built=True
cnt=158 case=(10,16,256) src=stack built=True
cnt=159 case=(10,16,256) src=stack built=True
cnt=160 case=(10,16,256) src=stack built=True
cnt=161 case=(10,16,256) src=stack built=True
cnt=162 case=(10,16,256) src=stack built=True
cnt=163 case=(10,16,256) src=stack built=True
cnt=164 case=(10,16,256) src=stack built=True
cnt=165 case=(10,16,256) src=stack built=True
cnt=166 case=(10,16,256) src=stack built=True
cnt=167 case=(10,16,256) src=stack built=True
cnt=168 case=(10,16,256) src=stack built=True
cnt=169 case=(10,16,256) src=stack built=True
cnt=170 case=(10,16,256) src=stack built=True
cnt=171 case=(10,16,256) src=stack built=True
cnt=172 case=(10,16,256) src=stack built=True
cnt=173 case=(10,16,256) src=stack built=True
cnt=174 case=(10,16,256) src=stack built=True
cnt=1 case=(8,8,128) src=stack built=True
cnt=2 case=(8,8,256) src=stack built=True
cnt=3 case=(8,16,128) src=stack built=True
cnt=4 case=(8,16,256) src=stack built=True
cnt=5 case=(8,20,128) src=stack built=True
cnt=6 case=(8,20,256) src=stack built=True
cnt=7 case=(9,8,128) src=stack built=True
cnt=8 case=(9,8,256) src=stack built=True
cnt=9 case=(9,16,128) src=stack built=True
cnt=10 case=(9,16,256) src=stack built=True
cnt=11 case=(9,20,128) src=stack built=True
cnt=12 case=(9,20,256) src=stack built=True
cnt=13 case=(10,8,128) src=stack built=True
cnt=14 case=(10,8,256) src=stack built=True
cnt=15 case=(10,16,128) src=stack built=True
cnt=16 case=(10,16,256) src=stack built=True
cnt=17 case=(10,20,128) src=stack built=True
cnt=18 case=(10,20,256) src=stack built=True
cnt=19 case=(8,8,128) src=stack built=True
cnt=20 case=(8,8,256) src=stack built=True
cnt=21 case=(8,16,128) src=stack built=True
cnt=22 case=(8,16,256) src=stack built=True
cnt=23 case=(8,20,128) src=stack built=True
cnt=24 case=(8,20,256) src=stack built=True
cnt=25 case=(9,8,128) src=stack built=True
cnt=26 case=(9,8,256) src=stack built=True
cnt=27 case=(9,16,128) src=stack built=True
cnt=28 case=(9,16,256) src=stack built=True
cnt=29 case=(9,20,128) src=stack built=True
cnt=30 case=(9,20,256) src=stack built=True
cnt=31 case=(10,8,128) src=stack built=True
cnt=32 case=(10,8,256) src=stack built=True
cnt=33 case=(10,16,128) src=stack built=True
cnt=34 case=(10,16,256) src=stack built=True
cnt=35 case=(10,20,128) src=stack built=True
cnt=36 case=(10,20,256) src=stack built=True
cnt=37 case=(8,8,128) src=stack built=True
cnt=38 case=(8,8,256) src=stack built=True
cnt=39 case=(8,16,128) src=stack built=True
